ContractID,LocationID,Latitude,Longitude,CITY,POSTALCODE,CRESTA,COUNTRYISO,RiskCount,ConstructionCodeType,ConstructionCode,OccupancyCodeType,OccupancyCode,YEARBUILT,STORIES,RepValBldg,RepValCont,DeductBldg,DeductType,Currency,CustomElevation
SV075597952,418784,50.573441,9.659613,Fulda,36039,36,DE,1,AIR,100,AIR,303,0,0,1194640,0,2500,C,EUR,-999
SV075597952,418809,50.574333,9.664425,Fulda,36039,36,DE,1,AIR,100,AIR,303,0,0,5232304,0,2500,C,EUR,-999
SV075597952,418823,50.576285,9.664106,Fulda,36039,36,DE,1,AIR,100,AIR,303,0,0,10041552,0,2500,C,EUR,-999
SV074814033,392744,48.732996,9.314407,Esslingen,73728,73,DE,1,AIR,100,AIR,303,0,0,756141.5,0,5000,C,EUR,-999
SV074814033,393229,48.797785,9.190337,Stuttgart,70191,70,DE,1,AIR,100,AIR,303,0,0,220986.5,0,5000,C,EUR,-999
SV074923168,427631,52.467204,13.375398,Berlin,12103,12,DE,1,AIR,100,AIR,303,0,0,2282846.25,0,2500,C,EUR,-999
SV075508099,427664,52.2187834425611,13.229006400395,Trebbin,14959,14,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV075529803,429548,52.745735,13.241368,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1754214,0,2500,C,EUR,-999
SV075529803,429562,52.744556,13.239141,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1599794,0,2500,C,EUR,-999
SV074611266,393777,49.465433,8.982576,Eberbach,69412,69,DE,1,AIR,100,AIR,303,0,0,577129.5,0,5000,C,EUR,-999
SV074611266,393378,47.58964,7.620574,Weil am Rhein,79576,79,DE,1,AIR,100,AIR,303,0,0,145372.5,0,5000,C,EUR,-999
SV074611266,393352,47.589588,7.617661,Weil am Rhein,79576,79,DE,1,AIR,100,AIR,303,0,0,152553.5,0,5000,C,EUR,-999
SV074693670,394231,52.33769,9.716651,Hannover,30459,30,DE,1,AIR,100,AIR,303,0,0,381191,0,5000,C,EUR,-999
SV074693670,203913,51.543863,9.915799,G÷ttingen,37081,37,DE,1,AIR,100,AIR,303,0,0,217666.5,0,5000,C,EUR,-999
SV074736200,350862,51.43381,14.277056,Hoyerswerda,02977,02,DE,1,AIR,100,AIR,303,0,0,1380802,0,2500,C,EUR,-999
SV074497205,348033,52.474301,13.33213,Berlin,12159,12,DE,1,AIR,100,AIR,303,0,0,3081247,0,500,C,EUR,-999
SV074450352,352012,47.749875,11.375805,Penzberg,82377,82,DE,1,AIR,100,AIR,303,0,0,690480,0,2500,C,EUR,-999
SV074611266,393723,47.594459,7.601075,Weil am Rhein,79576,79,DE,1,AIR,100,AIR,303,0,0,867575,0,5000,C,EUR,-999
SV074759028,338896,52.54052,13.145892,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,195397,0,2500,C,EUR,-999
SV074759028,338995,52.541922,13.148647,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,178898,0,2500,C,EUR,-999
SV074759028,339045,52.540058,13.147082,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,365376,0,2500,C,EUR,-999
SV075597949,415230,49.866114,8.636074,Darmstadt,64295,64,DE,1,AIR,100,AIR,303,0,0,1045752.625,0,2500,C,EUR,-999
SV075597949,415355,50.017369,8.677024,Dreieich,63303,63,DE,1,AIR,100,AIR,303,0,0,1508096,0,2500,C,EUR,-999
SV075597949,415405,50.025357,8.699751,Dreieich,63303,63,DE,1,AIR,100,AIR,303,0,0,1343696,0,2500,C,EUR,-999
SV072420266,349771,48.089515,11.640566,M³nchen,81739,81,DE,1,AIR,100,AIR,303,0,0,4313745,0,2500,C,EUR,-999
SV075070484,381599,51.302482,7.010658,W³lfrath,42489,42,DE,1,AIR,100,AIR,303,0,0,398944,0,1000,C,EUR,-999
SV075070484,381606,51.302681,7.010595,W³lfrath,42489,42,DE,1,AIR,100,AIR,303,0,0,398944,0,1000,C,EUR,-999
SV075070484,381624,51.302037,7.013902,W³lfrath,42489,42,DE,1,AIR,100,AIR,303,0,0,1396304,0,1000,C,EUR,-999
SV075070484,381673,51.301078,7.013901,W³lfrath,42489,42,DE,1,AIR,100,AIR,303,0,0,598416,0,1000,C,EUR,-999
SV075070484,381698,51.364469,7.517111,Hagen,58099,58,DE,1,AIR,100,AIR,303,0,0,199472,0,1000,C,EUR,-999
SV075064773,232407,51.292083,9.517944,Kassel,34123,34,DE,1,AIR,100,AIR,303,0,0,1161697,0,5000,C,EUR,-999
SV075064773,232426,51.290997,9.517936,Kassel,34123,34,DE,1,AIR,100,AIR,303,0,0,1714091,0,5000,C,EUR,-999
SV075064773,232437,51.290695,9.521646,Kassel,34123,34,DE,1,AIR,100,AIR,303,0,0,1285398,0,5000,C,EUR,-999
SV075064773,232451,51.291126,9.515492,Kassel,34123,34,DE,1,AIR,100,AIR,303,0,0,1285398,0,5000,C,EUR,-999
SV075064773,232476,51.291372,9.520734,Kassel,34123,34,DE,1,AIR,100,AIR,303,0,0,1548929,0,5000,C,EUR,-999
SV074759028,338593,52.540542,13.14749,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,544046,0,2500,C,EUR,-999
SV074693670,394532,52.276681,8.078354,Osnabr³ck,49084,49,DE,1,AIR,100,AIR,303,0,0,417922.5,0,5000,C,EUR,-999
SV074693670,204298,52.246992,10.565018,Braunschweig,38126,38,DE,1,AIR,100,AIR,303,0,0,469557,0,5000,C,EUR,-999
SV074693670,394627,52.307371,9.819937,Laatzen,30880,30,DE,1,AIR,100,AIR,303,0,0,1048239.5,0,5000,C,EUR,-999
SV074693670,394353,52.441402,10.027825,Burgdorf,31303,31,DE,1,AIR,100,AIR,303,0,0,1180603.5,0,5000,C,EUR,-999
SV074737532,312260,51.635611,12.31422,Bitterfeld,06749,06,DE,1,AIR,100,AIR,303,0,0,424590,0,2500,C,EUR,-999
SV074693670,203942,52.276855,8.081459,Osnabr³ck,49084,49,DE,1,AIR,100,AIR,303,0,0,379139.5,0,5000,C,EUR,-999
SV074693670,203976,51.526702,9.954816,G÷ttingen,37085,37,DE,1,AIR,100,AIR,303,0,0,548448.5,0,5000,C,EUR,-999
SV074693670,394253,52.276688,8.083526,Osnabr³ck,49084,49,DE,1,AIR,100,AIR,303,0,0,170064,0,5000,C,EUR,-999
SV075064787,233317,53.5340838922697,10.2187103629378,Glinde,21509,21,DE,1,AIR,100,AIR,303,0,0,1175033,0,5000,C,EUR,-999
SV075064787,233324,53.535425,10.216898,Glinde,21509,21,DE,1,AIR,100,AIR,303,0,0,1161298,0,5000,C,EUR,-999
SV075064791,233479,53.37538,10.572231,Lauenburg,21481,21,DE,1,AIR,100,AIR,303,0,0,898051,0,5000,C,EUR,-999
SV075064791,233506,53.496731,10.476173,Schwarzenbek,21493,21,DE,1,AIR,100,AIR,303,0,0,604685,0,5000,C,EUR,-999
SV074744390,423157,52.676476,13.583246,Bernau,16321,16,DE,1,AIR,100,AIR,303,0,0,177017,0,2500,C,EUR,-999
SV074744390,423175,52.678275,13.591421,Bernau,16321,16,DE,1,AIR,100,AIR,303,0,0,419946,0,2500,C,EUR,-999
SV074737542,312307,52.401237,13.566686,Berlin,12526,12,DE,1,AIR,100,AIR,303,0,0,398944,0,2500,C,EUR,-999
SV074737542,312325,52.401271,13.570807,Berlin,12526,12,DE,1,AIR,100,AIR,303,0,0,797888,0,2500,C,EUR,-999
SV074611196,217460,48.793523,11.769964,Neustadt,93333,93,DE,1,AIR,100,AIR,303,0,0,285387,0,5000,C,EUR,-999
SV074611196,217467,48.793274,11.769692,Neustadt,93333,93,DE,1,AIR,100,AIR,303,0,0,351869,0,5000,C,EUR,-999
SV074929197,225795,51.353426,12.412781,Leipzig,04347,04,DE,1,AIR,100,AIR,303,0,0,1548986,0,5000,C,EUR,-999
SV074929197,225820,51.351993,12.413816,Leipzig,04347,04,DE,1,AIR,100,AIR,303,0,0,1532430,0,5000,C,EUR,-999
SV074929197,225863,51.35283,12.411849,Leipzig,04347,04,DE,1,AIR,100,AIR,303,0,0,1990873,0,5000,C,EUR,-999
SV074929197,225888,51.350518,12.410955,Leipzig,04347,04,DE,1,AIR,100,AIR,303,0,0,1418246,0,5000,C,EUR,-999
SV075064796,225927,53.8972,10.682625,L³beck,23554,23,DE,1,AIR,100,AIR,303,0,0,734570,0,5000,C,EUR,-999
SV075597952,419713,51.291328,9.524655,Kassel,34123,34,DE,1,AIR,100,AIR,303,0,0,1356848,0,2500,C,EUR,-999
SV075064798,226243,54.326217,10.055567,Kiel,24109,24,DE,1,AIR,100,AIR,303,0,0,2582422,0,5000,C,EUR,-999
SV074497205,347744,48.165712,11.632718,M³nchen,81927,81,DE,1,AIR,100,AIR,303,0,0,3796891.25,0,500,C,EUR,-999
SV074497205,347911,48.062254,11.623002,Unterhaching,82008,82,DE,1,AIR,100,AIR,303,0,0,2223065.5,0,500,C,EUR,-999
SV074497205,347918,48.146825,11.579101,M³nchen,80333,80,DE,1,AIR,100,AIR,303,0,0,3227795.75,0,500,C,EUR,-999
SV074497205,347936,48.110324,11.523378,M³nchen,81369,81,DE,1,AIR,100,AIR,303,0,0,3549194,1743.25,500,C,EUR,-999
SV074497205,348000,52.526063,13.482612,Berlin,10367,10,DE,1,AIR,100,AIR,303,0,0,2342122.5,0,500,C,EUR,-999
SV074693705,209428,48.661423,10.162853,Heidenheim,89522,89,DE,1,AIR,100,AIR,303,0,0,1146451,0,5000,C,EUR,-999
SV074693705,209601,48.686179,10.148984,Heidenheim,89518,89,DE,1,AIR,100,AIR,303,0,0,1104420,0,5000,C,EUR,-999
SV074744390,324650,52.677765,13.592931,Bernau,16321,16,DE,1,AIR,100,AIR,303,0,0,1080312,0,2500,C,EUR,-999
SV074744390,324714,52.679435,13.590497,Bernau,16321,16,DE,1,AIR,100,AIR,303,0,0,856618,0,2500,C,EUR,-999
SV074744390,324771,52.67583,13.539278,Bernau,16321,16,DE,1,AIR,100,AIR,303,0,0,923270.5,0,2500,C,EUR,-999
SV074744390,324821,52.674723,13.580603,Bernau,16321,16,DE,1,AIR,100,AIR,303,0,0,1269554,0,2500,C,EUR,-999
SV075347288,264665,53.631675,10.016815,Hamburg,22335,22,DE,1,AIR,100,AIR,303,0,0,199472,0,2500,C,EUR,-999
SV075347288,264672,53.631969,10.018864,Hamburg,22335,22,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV075347288,264683,53.61971,10.009128,Hamburg,22335,22,DE,1,AIR,100,AIR,303,0,0,199472,0,2500,C,EUR,-999
SV075347288,264715,53.622487,10.011396,Hamburg,22335,22,DE,1,AIR,100,AIR,303,0,0,245721,0,2500,C,EUR,-999
SV075347288,264740,53.625658,10.011868,Hamburg,22335,22,DE,1,AIR,100,AIR,303,0,0,1196832,0,2500,C,EUR,-999
SV075347288,264786,53.512859,10.250448,Reinbek,21465,21,DE,1,AIR,100,AIR,303,0,0,997360,0,2500,C,EUR,-999
SV074744390,324626,52.679487,13.585079,Bernau,16321,16,DE,1,AIR,100,AIR,303,0,0,720564,0,2500,C,EUR,-999
SV074678191,210486,53.10603,8.77994,Bremen,28219,28,DE,1,AIR,100,AIR,303,0,0,1121175,0,5000,C,EUR,-999
SV074678191,210522,53.066492,8.85245,Bremen,28205,28,DE,1,AIR,100,AIR,303,0,0,1167453,0,5000,C,EUR,-999
SV074678191,210547,53.074854,8.848108,Bremen,28205,28,DE,1,AIR,100,AIR,303,0,0,1001122,0,5000,C,EUR,-999
SV074611237,210785,53.765159,9.665112,Elmshorn,25335,25,DE,1,AIR,100,AIR,303,0,0,2290395,0,5000,C,EUR,-999
SV074611237,210828,54.398666,10.125131,Altenholz,24161,24,DE,1,AIR,100,AIR,303,0,0,2831191,0,5000,C,EUR,-999
SV074611237,210892,53.439467,10.39473,Geesthacht,21502,21,DE,1,AIR,100,AIR,303,0,0,1174434,0,5000,C,EUR,-999
SV074678191,210036,53.088745,8.85077,Bremen,28213,28,DE,1,AIR,100,AIR,303,0,0,1453666,0,5000,C,EUR,-999
SV074678191,210101,53.17352,8.713501,Bremen,28717,28,DE,1,AIR,100,AIR,303,0,0,1868597,0,5000,C,EUR,-999
SV074611293,213326,47.867625,12.6283,Traunstein,83278,83,DE,1,AIR,100,AIR,303,0,0,1341250,0,5000,C,EUR,-999
SV074611293,213427,48.148598,11.452459,M³nchen,81241,81,DE,1,AIR,100,AIR,303,0,0,8282904,0,5000,C,EUR,-999
SV074611293,213544,48.12564,11.376009,Germering,82110,82,DE,1,AIR,100,AIR,303,0,0,1736432,0,5000,C,EUR,-999
SV074611274,214516,50.55973,9.690467,Fulda,36037,36,DE,1,AIR,100,AIR,303,0,0,1141208,0,5000,C,EUR,-999
SV074450581,214603,51.239765,6.851004,D³sseldorf,40625,40,DE,1,AIR,100,AIR,303,0,0,263040,0,1000,C,EUR,-999
SV074450581,214653,51.157227,6.889968,D³sseldorf,40593,40,DE,1,AIR,100,AIR,303,0,0,225776,0,1000,C,EUR,-999
SV074678191,210287,53.147778,8.716732,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,199985,0,5000,C,EUR,-999
SV074678191,210355,53.147289,8.712784,Bremen,28719,28,DE,1,AIR,100,AIR,303,0,0,1062302,0,5000,C,EUR,-999
SV074678191,210412,53.068994,8.842023,Bremen,28205,28,DE,1,AIR,100,AIR,303,0,0,1783508,0,5000,C,EUR,-999
SV075597952,419438,51.306878,9.483937,Kassel,34121,34,DE,1,AIR,100,AIR,303,0,0,1177104,0,2500,C,EUR,-999
SV075597952,419545,51.293761,9.464027,Kassel,34134,34,DE,1,AIR,100,AIR,303,0,0,1100384,0,2500,C,EUR,-999
SV075597952,419613,51.273393,9.439171,Kassel,34132,34,DE,1,AIR,100,AIR,303,0,0,1023664,0,2500,C,EUR,-999
SV075176071,207809,48.162386,11.544647,M³nchen,80637,80,DE,1,AIR,100,AIR,303,0,0,1595776,0,1000,C,EUR,-999
SV075176071,207841,48.17067,11.535822,M³nchen,80637,80,DE,1,AIR,100,AIR,303,0,0,2992080,0,1000,C,EUR,-999
SV075150583,381414,52.456895,13.383303,Berlin,12103,12,DE,1,AIR,100,AIR,303,0,0,2450656,0,1000,C,EUR,-999
SV075070484,381742,51.25147,7.061454,Wuppertal,42327,42,DE,1,AIR,100,AIR,303,0,0,265962.65625,0,1000,C,EUR,-999
SV075070484,381781,51.396182,7.843091,Menden,58710,58,DE,1,AIR,100,AIR,303,0,0,398944,0,1000,C,EUR,-999
SV075070484,381794,51.395673,7.844478,Menden,58710,58,DE,1,AIR,100,AIR,303,0,0,1196832,0,1000,C,EUR,-999
SV075070484,381820,51.394794,8.681784,Brilon-Messinghausen,59929,59,DE,1,AIR,100,AIR,303,0,0,199472,0,1000,C,EUR,-999
SV075070484,381827,51.395446,8.68799,Brilon-Messinghausen,59929,59,DE,1,AIR,100,AIR,303,0,0,199472,0,1000,C,EUR,-999
SV074737527,313007,52.415982,13.755918,Erkner,15537,15,DE,1,AIR,100,AIR,303,0,0,1595776,0,2500,C,EUR,-999
SV074737527,313032,52.415982,13.755918,Erkner,15537,15,DE,1,AIR,100,AIR,303,0,0,1595776,0,2500,C,EUR,-999
SV074693705,209289,48.676175,10.167816,Heidenheim,89522,89,DE,1,AIR,100,AIR,303,0,0,686982,0,5000,C,EUR,-999
SV074693705,209309,48.669378,10.156867,Heidenheim,89522,89,DE,1,AIR,100,AIR,303,0,0,600696,0,5000,C,EUR,-999
SV075064793,233527,52.231292,10.556544,Braunschweig,38126,38,DE,1,AIR,100,AIR,303,0,0,941508,0,5000,C,EUR,-999
SV074746970,235171,52.545058,13.414064,Berlin,10437,10,DE,1,AIR,100,AIR,303,0,0,1534766,0,2500,C,EUR,-999
SV075033899,313702,52.368933,13.104401,Potsdam,14478,14,DE,1,AIR,100,AIR,303,0,0,2893768.75,0,2500,C,EUR,-999
SV075033899,262759,52.375095,13.128853,Potsdam,14480,14,DE,1,AIR,100,AIR,303,0,0,1814312,0,2500,C,EUR,-999
SV075033899,262766,52.373329,13.133944,Potsdam,14480,14,DE,1,AIR,100,AIR,303,0,0,1806617.75,0,2500,C,EUR,-999
SV075033899,262798,52.36718,13.143143,Potsdam,14480,14,DE,1,AIR,100,AIR,303,0,0,2407076.25,0,2500,C,EUR,-999
SV075033899,262807,52.392886,13.09277,Potsdam,14482,14,DE,1,AIR,100,AIR,303,0,0,2289169,0,2500,C,EUR,-999
SV075347288,264658,53.631785,10.017584,Hamburg,22335,22,DE,1,AIR,100,AIR,303,0,0,199472,0,2500,C,EUR,-999
SV074749255,341626,52.080241,13.157912,Luckenwalde,14943,14,DE,1,AIR,100,AIR,303,0,0,797888,0,2500,C,EUR,-999
SV074749255,341651,52.080166,13.159935,Luckenwalde,14943,14,DE,1,AIR,100,AIR,303,0,0,1054352,0,2500,C,EUR,-999
SV074752072,237571,52.395252,13.107007,Potsdam,14482,14,DE,1,AIR,100,AIR,303,0,0,1426880,0,2500,C,EUR,-999
SV074589943,339108,49.131133,12.120188,Regenstauf,93128,93,DE,1,AIR,100,AIR,303,0,0,540812,0,2500,C,EUR,-999
SV074814033,202962,48.80036,9.238699,Stuttgart,70374,70,DE,1,AIR,100,AIR,303,0,0,602690.5,0,5000,C,EUR,-999
SV074814033,393129,48.801016,9.237223,Stuttgart,70374,70,DE,1,AIR,100,AIR,303,0,0,515492.5,0,5000,C,EUR,-999
SV074814033,202975,48.801163,9.23802,Stuttgart,70374,70,DE,1,AIR,100,AIR,303,0,0,549973,0,5000,C,EUR,-999
SV074814033,203002,48.802288,9.190879,Stuttgart,70191,70,DE,1,AIR,100,AIR,303,0,0,836072.5,0,5000,C,EUR,-999
SV074814033,393169,48.798492,9.190688,Stuttgart,70191,70,DE,1,AIR,100,AIR,303,0,0,606680,0,5000,C,EUR,-999
SV075600484,476976,51.762095,14.343948,Cottbus,03042,03,DE,1,AIR,100,AIR,303,0,0,1643393,0,1000,C,EUR,-999
SV075600484,477008,51.763081,14.358026,Cottbus,03042,03,DE,1,AIR,100,AIR,303,0,0,2937149.25,0,1000,C,EUR,-999
SV075600484,476658,51.756269,14.324344,Cottbus,03046,03,DE,1,AIR,100,AIR,303,0,0,2092889,0,1000,C,EUR,-999
SV075600484,476708,51.762475,14.342616,Cottbus,03042,03,DE,1,AIR,100,AIR,303,0,0,1659557.25,0,1000,C,EUR,-999
SV074814033,393125,48.514076,9.052107,T³bingen,72072,72,DE,1,AIR,100,AIR,303,0,0,849893,0,5000,C,EUR,-999
SV074814033,392700,49.398843,8.687868,Heidelberg,69115,69,DE,1,AIR,100,AIR,303,0,0,698152,0,5000,C,EUR,-999
SV074814033,393059,48.858589,9.175488,Kornwestheim,70806,70,DE,1,AIR,100,AIR,303,0,0,486284.5,0,5000,C,EUR,-999
SV074693680,400237,51.234187,7.085315,Wuppertal,42329,42,DE,1,AIR,100,AIR,303,0,0,986503,0,5000,C,EUR,-999
SV074693680,400262,48.012139,7.853414,Freiburg,79106,79,DE,1,AIR,100,AIR,303,0,0,1448480,0,5000,C,EUR,-999
SV072420266,349528,48.215106,11.552384,M³nchen,80933,80,DE,1,AIR,100,AIR,303,0,0,2102757.5,0,2500,C,EUR,-999
SV072420266,349553,48.215838,11.5552,M³nchen,80933,80,DE,1,AIR,100,AIR,303,0,0,2589073,0,2500,C,EUR,-999
SV072420266,349571,48.213758,11.554758,M³nchen,80933,80,DE,1,AIR,100,AIR,303,0,0,2589073,0,2500,C,EUR,-999
SV075597949,475774,50.145087,8.761824,Frankfurt,60388,60,DE,1,AIR,100,AIR,303,0,0,3956560,0,2500,C,EUR,-999
SV074744383,237079,52.286573,13.618494,K÷nigs Wusterhausen,15711,15,DE,1,AIR,100,AIR,303,0,0,1742815,0,5000,C,EUR,-999
SV074735806,226921,51.942211,14.703326,Guben,03172,03,DE,1,AIR,100,AIR,303,0,0,194998,0,2500,C,EUR,-999
SV075600484,476167,51.777751,14.334736,Cottbus,03044,03,DE,1,AIR,100,AIR,303,0,0,1587267.25,0,1000,C,EUR,-999
SV075597949,415580,49.980364,8.677322,Langen,63225,63,DE,1,AIR,100,AIR,303,0,0,1747024,0,2500,C,EUR,-999
SV075597949,415598,49.984121,8.671917,Langen,63225,63,DE,1,AIR,100,AIR,303,0,0,1889504,0,2500,C,EUR,-999
SV075597949,415648,49.996386,8.662044,Langen,63225,63,DE,1,AIR,100,AIR,303,0,0,948588,0,2500,C,EUR,-999
SV075597949,415659,49.989029,8.646402,Langen,63225,63,DE,1,AIR,100,AIR,303,0,0,1788672,0,2500,C,EUR,-999
SV074678363,212738,51.560555,7.396669,Dortmund,44359,44,DE,1,AIR,100,AIR,303,0,0,624689,0,5000,C,EUR,-999
SV074678363,212792,51.556579,7.396039,Dortmund,44359,44,DE,1,AIR,100,AIR,303,0,0,593344,0,5000,C,EUR,-999
SV074678363,212832,51.545097,7.376194,Dortmund,44357,44,DE,1,AIR,100,AIR,303,0,0,1179734,0,5000,C,EUR,-999
SV074611293,213218,48.147937,11.453171,M³nchen,81241,81,DE,1,AIR,100,AIR,303,0,0,1361852,0,5000,C,EUR,-999
SV075389388,339564,51.307461,12.269231,Leipzig,04207,04,DE,1,AIR,100,AIR,303,0,0,2686766,0,2500,C,EUR,-999
SV075389388,339566,51.313953,12.287672,Leipzig,04209,04,DE,1,AIR,100,AIR,303,0,0,2724930,0,2500,C,EUR,-999
SV074759028,338615,52.540603,13.150233,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,443512,0,2500,C,EUR,-999
SV074759028,338617,52.540841,13.15027,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,439665,0,2500,C,EUR,-999
SV074759028,338640,52.54318,13.147571,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,760672,0,2500,C,EUR,-999
SV074759028,338642,52.543081,13.147146,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,394584,0,2500,C,EUR,-999
SV075597952,418478,51.181613,10.063594,Eschwege,37269,37,DE,1,AIR,100,AIR,303,0,0,1115728,0,2500,C,EUR,-999
SV075597952,418485,51.186975,10.036587,Eschwege,37269,37,DE,1,AIR,100,AIR,303,0,0,734320,0,2500,C,EUR,-999
SV075597949,413908,50.133392,8.6304,Frankfurt,60488,60,DE,1,AIR,100,AIR,303,0,0,1583354.625,0,2500,C,EUR,-999
SV075597949,413910,50.134546,8.628084,Frankfurt,60488,60,DE,1,AIR,100,AIR,303,0,0,1801824,0,2500,C,EUR,-999
SV075597952,418752,50.564409,9.697673,Fulda,36037,36,DE,1,AIR,100,AIR,303,0,0,1505904,0,2500,C,EUR,-999
SV072420266,349670,48.208114,11.543955,M³nchen,80995,80,DE,1,AIR,100,AIR,303,0,0,3958151.5,0,2500,C,EUR,-999
SV074814033,202869,48.899576,9.184479,Ludwigsburg,71634,71,DE,1,AIR,100,AIR,303,0,0,85417,0,5000,C,EUR,-999
SV074814033,202940,48.797544,9.192057,Stuttgart,70191,70,DE,1,AIR,100,AIR,303,0,0,1014885,0,5000,C,EUR,-999
SV074814033,393217,48.797706,9.192053,Stuttgart,70191,70,DE,1,AIR,100,AIR,303,0,0,646717,0,5000,C,EUR,-999
SV074923168,427614,52.467204,13.375398,Berlin,12103,12,DE,1,AIR,100,AIR,303,0,0,2327173.25,0,2500,C,EUR,-999
SV075508099,427717,52.217261,13.248833,Trebbin,14959,14,DE,1,AIR,100,AIR,303,0,0,199472,0,2500,C,EUR,-999
SV074923168,428063,52.466762,13.370525,Berlin,12103,12,DE,1,AIR,100,AIR,303,0,0,1994720,0,2500,C,EUR,-999
SV075529803,429497,52.746405,13.241623,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,1565171,0,2500,C,EUR,-999
SV075529803,429504,52.748146,13.240688,Oranienburg,16515,16,DE,1,AIR,100,AIR,303,0,0,625487,0,2500,C,EUR,-999
SV074693670,394311,51.542668,9.912765,G÷ttingen,37081,37,DE,1,AIR,100,AIR,303,0,0,334999,0,5000,C,EUR,-999
SV074450352,352021,47.749234,11.376325,Penzberg,82377,82,DE,1,AIR,100,AIR,303,0,0,609376,0,2500,C,EUR,-999
SV074450352,352034,47.749009,11.376186,Penzberg,82377,82,DE,1,AIR,100,AIR,303,0,0,561152,0,2500,C,EUR,-999
SV074450352,352039,47.748776,11.376606,Penzberg,82377,82,DE,1,AIR,100,AIR,303,0,0,567728,0,2500,C,EUR,-999
SV074611266,393770,47.607921,7.611316,Weil am Rhein,79576,79,DE,1,AIR,100,AIR,303,0,0,552594.5,0,5000,C,EUR,-999
SV074759028,338882,52.540306,13.14563,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,228965,0,2500,C,EUR,-999
SV074759028,338913,52.542442,13.147666,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,212979,0,2500,C,EUR,-999
SV074759028,338939,52.540298,13.148816,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,185110,0,2500,C,EUR,-999
SV074759028,338944,52.54055,13.148787,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,186877,0,2500,C,EUR,-999
SV075389388,339558,51.306715,12.270003,Leipzig,04207,04,DE,1,AIR,100,AIR,303,0,0,2686766,0,2500,C,EUR,-999
SV074744314,339632,53.054024,14.286216,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1888145,0,5000,C,EUR,-999
SV074744314,340479,53.061985,14.289323,Schwedt/O.,16303,16,DE,1,AIR,100,AIR,303,0,0,1018048,0,5000,C,EUR,-999
SV074759028,338631,52.542656,13.150577,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,441090,0,2500,C,EUR,-999
SV074759028,338694,52.537604,13.14857,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,178613,0,2500,C,EUR,-999
SV074759028,338760,52.538408,13.146484,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,179183,0,2500,C,EUR,-999
SV074759028,338778,52.540161,13.144692,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,211013,0,2500,C,EUR,-999
SV074759028,338810,52.541631,13.144641,Berlin,13591,13,DE,1,AIR,100,AIR,303,0,0,211953,0,2500,C,EUR,-999
SV075597952,418413,51.202178,9.434092,Ederm³nde,34295,34,DE,1,AIR,100,AIR,303,0,0,1269168,0,2500,C,EUR,-999
SV075597952,418417,51.202486,9.434714,Ederm³nde,34295,34,DE,1,AIR,100,AIR,303,0,0,1334928,0,2500,C,EUR,-999
SV075597952,418430,51.182095,10.063823,Eschwege,37269,37,DE,1,AIR,100,AIR,303,0,0,1209984,0,2500,C,EUR,-999
SV075597949,413928,50.1093,8.547983,Frankfurt,65929,65,DE,1,AIR,100,AIR,303,0,0,1571664,0,2500,C,EUR,-999
SV075597952,418666,50.538977,9.69508,Fulda,36043,36,DE,1,AIR,100,AIR,303,0,0,1501520,0,2500,C,EUR,-999
SV075597952,418683,50.552633,9.708953,Fulda,36043,36,DE,1,AIR,100,AIR,303,0,0,1120112,0,2500,C,EUR,-999
SV075597952,418698,50.55148,9.71052,Fulda,36043,36,DE,1,AIR,100,AIR,303,0,0,1168336,0,2500,C,EUR,-999
SV075597952,418789,50.573031,9.659021,Fulda,36039,36,DE,1,AIR,100,AIR,303,0,0,1199024,0,2500,C,EUR,-999
SV072420266,349726,48.097303,11.655326,M³nchen,81737,81,DE,1,AIR,100,AIR,303,0,0,2893958.25,0,2500,C,EUR,-999
SV074814033,202839,48.732996,9.314407,Esslingen,73728,73,DE,1,AIR,100,AIR,303,0,0,756141.5,0,5000,C,EUR,-999
SV074814033,393279,48.795622,9.191129,Stuttgart,70191,70,DE,1,AIR,100,AIR,303,0,0,897054,0,5000,C,EUR,-999
